surface_class,rent_min,rent_avg,rent_max,post_code,insee_code,city_label
2,720, 835,980,77680,77390,Roissy-en-Brie
3,720,,980,77680,77390,Roissy-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77160,77391,Rouilly
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77160,77391,Rouilly
3,pour communiquer des données fiables,,pour communiquer des données fiables,77160,77391,Rouilly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77230,77392,Rouvres
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77230,77392,Rouvres
3,pour communiquer des données fiables,,pour communiquer des données fiables,77230,77392,Rouvres
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77540,77393,Rozay-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77540,77393,Rozay-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77540,77393,Rozay-en-Brie
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77950,77394,Rubelles
2,690, 733,770,77950,77394,Rubelles
3,690,,770,77950,77394,Rubelles
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77760,77395,Rumont
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77760,77395,Rumont
3,pour communiquer des données fiables,,pour communiquer des données fiables,77760,77395,Rumont
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77560,77396,Rupéreux
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77560,77396,Rupéreux
3,pour communiquer des données fiables,,pour communiquer des données fiables,77560,77396,Rupéreux
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77730,77397,Saâcy-sur-Marne
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77730,77397,Saâcy-sur-Marne
3,pour communiquer des données fiables,,pour communiquer des données fiables,77730,77397,Saâcy-sur-Marne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77510,77398,Sablonnières
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77510,77398,Sablonnières
3,pour communiquer des données fiables,,pour communiquer des données fiables,77510,77398,Sablonnières
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77710,77399,Saint-Ange-le-Viel
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77710,77399,Saint-Ange-le-Viel
3,pour communiquer des données fiables,,pour communiquer des données fiables,77710,77399,Saint-Ange-le-Viel
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77515,77400,Saint-Augustin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77515,77400,Saint-Augustin
3,pour communiquer des données fiables,,pour communiquer des données fiables,77515,77400,Saint-Augustin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77260,77401,Sainte-Aulde
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77260,77401,Sainte-Aulde
3,pour communiquer des données fiables,,pour communiquer des données fiables,77260,77401,Sainte-Aulde
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77402,Saint-Barthélemy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77402,Saint-Barthélemy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77402,Saint-Barthélemy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77160,77403,Saint-Brice
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77160,77403,Saint-Brice
3,pour communiquer des données fiables,,pour communiquer des données fiables,77160,77403,Saint-Brice
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77650,77404,Sainte-Colombe
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77650,77404,Sainte-Colombe
3,pour communiquer des données fiables,,pour communiquer des données fiables,77650,77404,Sainte-Colombe
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77750,77405,Saint-Cyr-sur-Morin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77750,77405,Saint-Cyr-sur-Morin
3,pour communiquer des données fiables,,pour communiquer des données fiables,77750,77405,Saint-Cyr-sur-Morin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77510,77406,Saint-Denis-lès-Rebais
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77510,77406,Saint-Denis-lès-Rebais
3,pour communiquer des données fiables,,pour communiquer des données fiables,77510,77406,Saint-Denis-lès-Rebais
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77310,77407,Saint-Fargeau-Ponthierry
2,599, 714,795,77310,77407,Saint-Fargeau-Ponthierry
3,599,,795,77310,77407,Saint-Fargeau-Ponthierry
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77470,77408,Saint-Fiacre
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77470,77408,Saint-Fiacre
3,pour communiquer des données fiables,,pour communiquer des données fiables,77470,77408,Saint-Fiacre
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77130,77409,Saint-Germain-Laval
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77130,77409,Saint-Germain-Laval
3,pour communiquer des données fiables,,pour communiquer des données fiables,77130,77409,Saint-Germain-Laval
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77950,77410,Saint-Germain-Laxis
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77950,77410,Saint-Germain-Laxis
3,pour communiquer des données fiables,,pour communiquer des données fiables,77950,77410,Saint-Germain-Laxis
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77169,77411,Saint-Germain-sous-Doue
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77169,77411,Saint-Germain-sous-Doue
3,pour communiquer des données fiables,,pour communiquer des données fiables,77169,77411,Saint-Germain-sous-Doue
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77930,77412,Saint-Germain-sur-École
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77930,77412,Saint-Germain-sur-École
3,pour communiquer des données fiables,,pour communiquer des données fiables,77930,77412,Saint-Germain-sur-École
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77860,77413,Saint-Germain-sur-Morin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77860,77413,Saint-Germain-sur-Morin
3,pour communiquer des données fiables,,pour communiquer des données fiables,77860,77413,Saint-Germain-sur-Morin
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77160,77414,Saint-Hilliers
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77160,77414,Saint-Hilliers
3,pour communiquer des données fiables,,pour communiquer des données fiables,77160,77414,Saint-Hilliers
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77660,77415,Saint-Jean-les-Deux-Jumeaux
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77660,77415,Saint-Jean-les-Deux-Jumeaux
3,pour communiquer des données fiables,,pour communiquer des données fiables,77660,77415,Saint-Jean-les-Deux-Jumeaux
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77370,77416,Saint-Just-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77370,77416,Saint-Just-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77370,77416,Saint-Just-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77510,77417,Saint-Léger
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77510,77417,Saint-Léger
3,pour communiquer des données fiables,,pour communiquer des données fiables,77510,77417,Saint-Léger
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77650,77418,Saint-Loup-de-Naud
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77650,77418,Saint-Loup-de-Naud
3,pour communiquer des données fiables,,pour communiquer des données fiables,77650,77418,Saint-Loup-de-Naud
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77670,77419,Saint-Mammès
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77670,77419,Saint-Mammès
3,pour communiquer des données fiables,,pour communiquer des données fiables,77670,77419,Saint-Mammès
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77230,77420,Saint-Mard
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77230,77420,Saint-Mard
3,pour communiquer des données fiables,,pour communiquer des données fiables,77230,77420,Saint-Mard
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77421,Saint-Mars-Vieux-Maisons
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77421,Saint-Mars-Vieux-Maisons
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77421,Saint-Mars-Vieux-Maisons
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77423,Saint-Martin-des-Champs
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77423,Saint-Martin-des-Champs
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77423,Saint-Martin-des-Champs
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77424,Saint-Martin-du-Boschet
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77424,Saint-Martin-du-Boschet
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77424,Saint-Martin-du-Boschet
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77630,77425,Saint-Martin-en-Bière
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77630,77425,Saint-Martin-en-Bière
3,pour communiquer des données fiables,,pour communiquer des données fiables,77630,77425,Saint-Martin-en-Bière
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77720,77426,Saint-Méry
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77720,77426,Saint-Méry
3,pour communiquer des données fiables,,pour communiquer des données fiables,77720,77426,Saint-Méry
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77410,77427,Saint-Mesmes
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77410,77427,Saint-Mesmes
3,pour communiquer des données fiables,,pour communiquer des données fiables,77410,77427,Saint-Mesmes
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77720,77428,Saint-Ouen-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77720,77428,Saint-Ouen-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77720,77428,Saint-Ouen-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77750,77429,Saint-Ouen-sur-Morin
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77750,77429,Saint-Ouen-sur-Morin
3,pour communiquer des données fiables,,pour communiquer des données fiables,77750,77429,Saint-Ouen-sur-Morin
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77178,77430,Saint-Pathus
2,600, 680,750,77178,77430,Saint-Pathus
3,600,,750,77178,77430,Saint-Pathus
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77140,77431,Saint-Pierre-lès-Nemours
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77140,77431,Saint-Pierre-lès-Nemours
3,pour communiquer des données fiables,,pour communiquer des données fiables,77140,77431,Saint-Pierre-lès-Nemours
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77432,Saint-Rémy-la-Vanne
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77432,Saint-Rémy-la-Vanne
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77432,Saint-Rémy-la-Vanne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77120,77433,Saints
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77120,77433,Saints
3,pour communiquer des données fiables,,pour communiquer des données fiables,77120,77433,Saints
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77480,77434,Saint-Sauveur-lès-Bray
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77480,77434,Saint-Sauveur-lès-Bray
3,pour communiquer des données fiables,,pour communiquer des données fiables,77480,77434,Saint-Sauveur-lès-Bray
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77930,77435,Saint-Sauveur-sur-École
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77930,77435,Saint-Sauveur-sur-École
3,pour communiquer des données fiables,,pour communiquer des données fiables,77930,77435,Saint-Sauveur-sur-École
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77169,77436,Saint-Siméon
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77169,77436,Saint-Siméon
3,pour communiquer des données fiables,,pour communiquer des données fiables,77169,77436,Saint-Siméon
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77165,77437,Saint-Soupplets
2,650, 708,760,77165,77437,Saint-Soupplets
3,650,,760,77165,77437,Saint-Soupplets
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77400,77438,Saint-Thibault-des-Vignes
2,746, 794,840,77400,77438,Saint-Thibault-des-Vignes
3,746,,840,77400,77438,Saint-Thibault-des-Vignes
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77148,77439,Salins
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77148,77439,Salins
3,pour communiquer des données fiables,,pour communiquer des données fiables,77148,77439,Salins
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77260,77440,Sammeron
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77260,77440,Sammeron
3,pour communiquer des données fiables,,pour communiquer des données fiables,77260,77440,Sammeron
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77920,77441,Samois-sur-Seine
2,550, 593,630,77920,77441,Samois-sur-Seine
3,550,,630,77920,77441,Samois-sur-Seine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77210,77442,Samoreau
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77210,77442,Samoreau
3,pour communiquer des données fiables,,pour communiquer des données fiables,77210,77442,Samoreau
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77580,77443,Sancy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77580,77443,Sancy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77580,77443,Sancy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77444,Sancy-lès-Provins
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77444,Sancy-lès-Provins
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77444,Sancy-lès-Provins
1,545, 561,570,77176,77445,Savigny-le-Temple
2,555, 752,895,77176,77445,Savigny-le-Temple
3,555,,895,77176,77445,Savigny-le-Temple
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77650,77446,Savins
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77650,77446,Savins
3,pour communiquer des données fiables,,pour communiquer des données fiables,77650,77446,Savins
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77240,77447,Seine-Port
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77240,77447,Seine-Port
3,pour communiquer des données fiables,,pour communiquer des données fiables,77240,77447,Seine-Port
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77260,77448,Sept-Sorts
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77260,77448,Sept-Sorts
